sampleID	name	taxid	counts	relabundance
ERR3450296	Scardovia	196081	223	0.00002
ERR3450296	Parascardovia	196082	62	0.00001
ERR3450296	Rothia	32207	12923	0.00108
ERR3450296	Actinomyces	1654	1246	0.00010
ERR3450296	Schaalia	2529408	247	0.00002
ERR3450296	Propionibacterium	1743	401	0.00003
ERR3450296	Cutibacterium	1912216	31	0.00000
ERR3450296	Corynebacterium	1716	101	0.00001
ERR3450296	Streptomyces	1883	15	0.00000
ERR3450296	Collinsella	102106	65719	0.00547
ERR3450296	Olsenella	133925	294	0.00002
ERR3450296	Lancefieldella	2767353	32	0.00000
ERR3450296	Parolsenella	2082587	28	0.00000
ERR3450296	Parafannyhessea	2847312	15	0.00000
ERR3450296	Adlercreutzia	447020	4432	0.00037
ERR3450296	Eggerthella	84111	1222	0.00010
ERR3450296	Gordonibacter	644652	262	0.00002
ERR3450296	Fusobacterium	848	356	0.00003
ERR3450296	Pyramidobacter	638847	182	0.00002
ERR3450296	Candidatus Southlakia	3350975	30	0.00000
ERR3450296	Methanobrevibacter	2172	327	0.00003
ERR3450296	Canhaevirus	2942990	1892	0.00016
ERR3450296	Cohcovirus	2942991	188	0.00002
ERR3450296	Culoivirus	2942992	60	0.00000
ERR3450296	Aurodevirus	2946811	210	0.00002
ERR3450296	Carjivirus	2948652	556	0.00005
ERR3450296	Dabirmavirus	2948671	17	0.00000
ERR3450296	Kingevirus	2948785	87	0.00001
ERR3450296	Junduvirus	2948774	53	0.00000
ERR3450296	Taranisvirus	2733134	5799	0.00048
ERR3450296	Toutatisvirus	2733138	786	0.00007
ERR3450296	Brigitvirus	2733097	26	0.00000
ERR3450296	Phadecavirus	3424929	30	0.00000
ERR3450606	Dorea	189330	524492	0.05958
ERR3450606	Simiaoa	2944193	374339	0.04252
ERR3450606	Blautia	572511	484842	0.05507
ERR3450606	Mediterraneibacter	2316020	323382	0.03673
ERR3450606	Roseburia	841	231655	0.02631
ERR3450606	Anaerobutyricum	2569097	205863	0.02338
ERR3450606	Agathobacter	1766253	161686	0.01837
ERR3450606	Wujia	2944152	162979	0.01851
ERR3450606	Anaerostipes	207244	72837	0.00827
ERR3450606	Coprococcus	33042	63162	0.00717
ERR3450606	Lachnospira	28050	35808	0.00407
ERR3450606	Enterocloster	2719313	8130	0.00092
ERR3450606	Hungatella	1649459	2578	0.00029
ERR3450606	Kineothrix	2163168	1605	0.00018
ERR3450606	Lachnoclostridium	1506553	1767	0.00020
ERR3450606	Sellimonas	1769710	1659	0.00019
ERR3450606	Eisenbergiella	1432051	1271	0.00014
ERR3450606	Wansuia	2944198	997	0.00011
ERR3450606	Eshraghiella	3342669	1063	0.00012
ERR3450606	Faecalimonas	2005355	565	0.00006
ERR3450606	Qiania	2944195	406	0.00005
ERR3450606	Otoolea	2941495	220	0.00002
ERR3450606	Claveliimonas	3076670	164	0.00002
ERR3450606	Lacrimispora	2719231	105	0.00001
ERR3450606	Marvinbryantia	248744	106	0.00001
ERR3450606	Butyrivibrio	830	89	0.00001
ERR3450606	Chordicoccus	3031933	67	0.00001
ERR3450606	Hominifimenecus	3073585	53	0.00001
ERR3450606	Anaerocolumna	1843210	44	0.00000
ERR3450606	Stomatobaculum	1213720	27	0.00000
ERR3450606	Anaerotignum	2039240	12	0.00000
ERR3450606	Faecalibacterium	216851	1548223	0.17586
ERR3450606	Ruminococcus	1263	374818	0.04258
ERR3450606	Vescimonas	2892396	67792	0.00770
ERR3450606	Ruthenibacterium	1905344	39563	0.00449
ERR3450606	Flavonifractor	946234	27763	0.00315
ERR3450606	Subdoligranulum	292632	14743	0.00167
ERR3450606	Lawsonibacter	2172004	9207	0.00105
ERR3450606	Pusillibacter	2892397	11041	0.00125
ERR3450606	Anaerotruncus	244127	6168	0.00070
ERR3450606	Oscillibacter	459786	24893	0.00283
ERR3450606	Dysosmobacter	2591381	35884	0.00408
ERR3450606	Pseudoflavonifractor	1017280	1709	0.00019
ERR3450606	Owariibacterium	3393728	1547	0.00018
ERR3450606	Solibaculum	2842531	963	0.00011
ERR3450606	Caproicibacterium	2834348	111	0.00001
ERR3450606	Mageeibacillus	1637257	67	0.00001
ERR3450606	Eubacterium	1730	49208	0.00559
ERR3450606	Intestinimonas	1392389	4929	0.00056
ERR3450606	Flintibacter	1918454	3570	0.00041
ERR3450606	Fenollaria	1686313	17	0.00000
ERR3450606	Clostridium	1485	8554	0.00097
ERR3450606	Lactonifactor	420345	321	0.00004
ERR3450606	Butyricicoccus	580596	776	0.00009
ERR3450606	Agathobaculum	2048137	1308	0.00015
ERR3450606	Intestinibacillus	1928820	367	0.00004
ERR3450606	Acutalibacter	1918385	24	0.00000
ERR3450606	Caproiciproducens	1738645	35	0.00000
ERR3450606	Caproicibacter	2576755	21	0.00000
ERR3450606	Aristaeella	3046369	52	0.00001
ERR3450606	Clostridioides	1870884	15148	0.00172
ERR3450606	Romboutsia	1501226	198	0.00002
ERR3450606	Intestinibacter	1505657	163	0.00002
ERR3450606	Paraclostridium	1849822	16	0.00000
ERR3450606	Tepidibacter	214904	13	0.00000
ERR3450606	Emergencia	1926556	1949	0.00022
ERR3450606	Mogibacterium	86331	357	0.00004
ERR3450606	Aminipila	2060094	60	0.00001
ERR3450606	Christensenella	990721	4622	0.00053
ERR3450606	Dialister	39948	79558	0.00904
ERR3450606	Megasphaera	906	1725	0.00020
ERR3450606	Veillonella	29465	705	0.00008
ERR3450606	Acidaminococcus	904	344	0.00004
ERR3450606	Phascolarctobacterium	33024	130	0.00001
ERR3450606	Mitsuokella	52225	176	0.00002
ERR3450606	Selenomonas	970	32	0.00000
ERR3450606	Faecalibacillus	2678885	8457	0.00096
ERR3450606	Catenibacterium	135858	3554	0.00040
ERR3450606	Thomasclavelia	3025755	574	0.00007
ERR3450606	Holdemania	61170	3013	0.00034
ERR3450606	Solobacterium	123375	495	0.00006
ERR3450606	Amedibacterium	2749267	272	0.00003
ERR3450606	Amedibacillus	2749846	79	0.00001
ERR3450606	Longicatena	1918536	54	0.00001
ERR3450606	Intestinibaculum	2679910	23	0.00000
ERR3450606	Turicibacter	191303	67	0.00001
ERR3450606	Streptococcus	1301	2130	0.00024
ERR3450606	Lactococcus	1357	989	0.00011
ERR3450606	Ligilactobacillus	2767887	565	0.00006
ERR3450606	Levilactobacillus	2767886	432	0.00005
ERR3450606	Leuconostoc	1243	296	0.00003
ERR3450606	Lactobacillus	1578	160	0.00002
ERR3450606	Limosilactobacillus	2742598	89	0.00001
ERR3450606	Latilactobacillus	2767885	46	0.00001
ERR3450606	Weissella	46255	20	0.00000
ERR3450606	Enterococcus	1350	8209	0.00093
ERR3450606	Bacillus	1386	87	0.00001
ERR3450606	Paenibacillus	44249	102	0.00001
ERR3450606	Brevibacillus	55080	12	0.00000
ERR3450606	Staphylococcus	1279	147	0.00002
ERR3450606	Gemella	1378	41	0.00000
ERR3450606	Parvimonas	543311	898	0.00010
ERR3450606	Finegoldia	150022	17	0.00000
ERR3450606	Sedimentibacter	190972	10	0.00000
ERR3450606	Collinsella	102106	85606	0.00972
ERR3450606	Enorma	1472762	32	0.00000
ERR3450606	Olsenella	133925	139	0.00002
ERR3450606	Parolsenella	2082587	147	0.00002
ERR3450606	Lancefieldella	2767353	25	0.00000
ERR3450606	Fannyhessea	2767327	13	0.00000
ERR3450606	Adlercreutzia	447020	43399	0.00493
ERR3450606	Eggerthella	84111	4335	0.00049
ERR3450606	Gordonibacter	644652	81	0.00001
ERR3450606	Cryptobacterium	84162	26	0.00000
ERR3450606	Slackia	84108	16	0.00000
ERR3450606	Bifidobacterium	1678	27324	0.00310
ERR3450606	Scardovia	196081	15	0.00000
ERR3450606	Actinomyces	1654	1192	0.00014
ERR3450606	Schaalia	2529408	408	0.00005
ERR3450606	Trueperella	1069494	72	0.00001
ERR3450606	Pauljensenia	2740557	35	0.00000
ERR3450606	Rothia	32207	211	0.00002
ERR3450606	Arthrobacter	1663	19	0.00000
ERR3450606	Microbacterium	33882	30	0.00000
ERR3450606	Corynebacterium	1716	248	0.00003
ERR3450606	Mycobacterium	1763	24	0.00000
ERR3450606	Nocardia	1817	16	0.00000
ERR3450606	Rhodococcus	1827	17	0.00000
ERR3450606	Streptomyces	1883	189	0.00002
ERR3450606	Propionibacterium	1743	80	0.00001
ERR3450606	Arachnia	2801844	58	0.00001
ERR3450606	Cutibacterium	1912216	20	0.00000
ERR3450606	Nocardioides	1839	16	0.00000
ERR3450606	Micromonospora	1873	34	0.00000
ERR3450606	Dactylosporangium	35753	14	0.00000
ERR3450606	Amycolatopsis	1813	15	0.00000
ERR3450606	Dehalococcoides	61434	45	0.00001
ERR3450606	Synechococcus	1129	13	0.00000
ERR3450606	Bacteroides	816	1901682	0.21601
ERR3450606	Phocaeicola	909656	457117	0.05192
ERR3450606	Alistipes	239759	536739	0.06097
ERR3450606	Parabacteroides	375288	227130	0.02580
ERR3450606	Barnesiella	397864	158971	0.01806
ERR3450606	Coprobacter	1348911	684	0.00008
ERR3450606	Paraprevotella	577309	103425	0.01175
ERR3450606	Segatella	2974251	10551	0.00120
ERR3450606	Prevotella	838	1109	0.00013
ERR3450606	Hoylesella	2974257	139	0.00002
ERR3450606	Butyricimonas	574697	15129	0.00172
ERR3450606	Odoribacter	283168	8796	0.00100
ERR3450606	Porphyromonas	836	222	0.00003
ERR3450606	Muribaculum	1918540	84	0.00001
ERR3450606	Duncaniella	2518495	19	0.00000
ERR3450606	Sodaliphilus	2815786	11	0.00000
ERR3450606	Petrimonas	307628	65	0.00001
ERR3450606	Flavobacterium	237	43	0.00000
ERR3450606	Chryseobacterium	59732	50	0.00001
ERR3450606	Hymenobacter	89966	25	0.00000
ERR3450606	Pedobacter	84567	11	0.00000
ERR3450606	Bilophila	35832	9213	0.00105
ERR3450606	Desulfovibrio	872	7590	0.00086
ERR3450606	Mailhella	1981028	20	0.00000
ERR3450606	Akkermansia	239934	15712	0.00178
ERR3450606	Klebsiella	570	541	0.00006
ERR3450606	Escherichia	561	9038	0.00103
ERR3450606	Citrobacter	544	34	0.00000
ERR3450606	Enterobacter	547	13	0.00000
ERR3450606	Buchnera	32199	14	0.00000
ERR3450606	Pseudomonas	286	97	0.00001
ERR3450606	Ectopseudomonas	3236654	131	0.00001
ERR3450606	Mergibacter	2899790	32	0.00000
ERR3450606	Haemophilus	724	25	0.00000
ERR3450606	Xanthomonas	338	21	0.00000
ERR3450606	Halomonas	2745	22	0.00000
ERR3450606	Shewanella	22	12	0.00000
ERR3450606	Vibrio	662	17	0.00000
ERR3450606	Acinetobacter	469	12	0.00000
ERR3450606	Oxalobacter	846	4026	0.00046
ERR3450606	Ralstonia	48736	166	0.00002
ERR3450606	Cupriavidus	106589	25	0.00000
ERR3450606	Burkholderia	32008	24	0.00000
ERR3450606	Variovorax	34072	20	0.00000
ERR3450606	Duodenibacillus	1980697	13	0.00000
ERR3450606	Komagataeibacter	1434011	255	0.00003
ERR3450606	Bradyrhizobium	374	45	0.00001
ERR3450606	Mesorhizobium	68287	26	0.00000
ERR3450606	Sphingomonas	13687	21	0.00000
ERR3450606	Brachyspira	29521	167	0.00002
ERR3450606	Treponema	157	55	0.00001
ERR3450606	Campylobacter	194	134	0.00002
ERR3450606	Sorangium	39643	10	0.00000
ERR3450606	Fusobacterium	848	335	0.00004
ERR3450606	Candidatus Nanosynbacter	2093823	229	0.00003
ERR3450606	Candidatus Southlakia	3350975	27	0.00000
ERR3450606	Cloacibacillus	508459	12	0.00000
ERR3450606	Deinococcus	1298	17	0.00000
ERR3450606	Methanobrevibacter	2172	125426	0.01425
ERR3450606	Homo	9605	80	0.00001
ERR3450606	Junduvirus	2948774	3605	0.00041
ERR3450606	Kingevirus	2948785	2197	0.00025
ERR3450606	Afonbuvirus	2942989	2275	0.00026
ERR3450606	Buchavirus	2942994	1051	0.00012
ERR3450606	Culoivirus	2942992	507	0.00006
ERR3450606	Canhaevirus	2942990	34	0.00000
ERR3450606	Endlipuvirus	2948697	712	0.00008
ERR3450606	Kahnovirus	2942979	49	0.00001
ERR3450606	Brigitvirus	2733097	788	0.00009
ERR3450606	Oengusvirus	2733199	425	0.00005
ERR3450606	Skunavirus	1623305	105	0.00001
ERR3450606	Taranisvirus	2733134	444	0.00005
ERR3451635	Agathobacter	1766253	1540947	0.16032
ERR3451635	Blautia	572511	557350	0.05799
ERR3451635	Faecalimonas	2005355	301206	0.03134
ERR3451635	Coprococcus	33042	265956	0.02767
ERR3451635	Mediterraneibacter	2316020	196463	0.02044
ERR3451635	Dorea	189330	196650	0.02046
ERR3451635	Wujia	2944152	108507	0.01129
ERR3451635	Anaerobutyricum	2569097	73478	0.00764
ERR3451635	Roseburia	841	72330	0.00753
ERR3451635	Simiaoa	2944193	32559	0.00339
ERR3451635	Anaerostipes	207244	21583	0.00225
ERR3451635	Enterocloster	2719313	6628	0.00069
ERR3451635	Lachnospira	28050	5589	0.00058
ERR3451635	Lachnoclostridium	1506553	4254	0.00044
ERR3451635	Hungatella	1649459	2670	0.00028
ERR3451635	Eshraghiella	3342669	1985	0.00021
ERR3451635	Wansuia	2944198	1457	0.00015
ERR3451635	Eisenbergiella	1432051	726	0.00008
ERR3451635	Claveliimonas	3076670	718	0.00007
ERR3451635	Sellimonas	1769710	606	0.00006
ERR3451635	Butyrivibrio	830	290	0.00003
ERR3451635	Marvinbryantia	248744	224	0.00002
ERR3451635	Novisyntrophococcus	2888809	126	0.00001
ERR3451635	Chordicoccus	3031933	113	0.00001
ERR3451635	Lacrimispora	2719231	95	0.00001
ERR3451635	Qiania	2944195	86	0.00001
ERR3451635	Anaerocolumna	1843210	56	0.00001
ERR3451635	Kineothrix	2163168	51	0.00001
ERR3451635	Otoolea	2941495	24	0.00000
ERR3451635	Hominifimenecus	3073585	16	0.00000
ERR3451635	Lachnoanaerobaculum	1164882	16	0.00000
ERR3451635	Stomatobaculum	1213720	12	0.00000
ERR3451635	Cellulosilyticum	698776	10	0.00000
ERR3451635	Faecalibacterium	216851	1362048	0.14171
ERR3451635	Ruminococcus	1263	834888	0.08686
ERR3451635	Ruthenibacterium	1905344	23340	0.00243
ERR3451635	Lawsonibacter	2172004	23399	0.00243
ERR3451635	Flavonifractor	946234	16260	0.00169
ERR3451635	Vescimonas	2892396	15414	0.00160
ERR3451635	Pusillibacter	2892397	6671	0.00069
ERR3451635	Subdoligranulum	292632	2431	0.00025
ERR3451635	Oscillibacter	459786	14136	0.00147
ERR3451635	Owariibacterium	3393728	1836	0.00019
ERR3451635	Dysosmobacter	2591381	23621	0.00246
ERR3451635	Anaerotruncus	244127	1284	0.00013
ERR3451635	Solibaculum	2842531	1056	0.00011
ERR3451635	Pseudoflavonifractor	1017280	554	0.00006
ERR3451635	Mageeibacillus	1637257	217	0.00002
ERR3451635	Fastidiosipila	236752	66	0.00001
ERR3451635	Caproicibacterium	2834348	60	0.00001
ERR3451635	Amygdalobacter	3079925	52	0.00001
ERR3451635	Clostridium	1485	57096	0.00594
ERR3451635	Lactonifactor	420345	40	0.00000
ERR3451635	Sarcina	1266	25	0.00000
ERR3451635	Haloimpatiens	1755832	31	0.00000
ERR3451635	Eubacterium	1730	32800	0.00341
ERR3451635	Intestinimonas	1392389	2911	0.00030
ERR3451635	Flintibacter	1918454	134	0.00001
ERR3451635	Levyella	1715798	44	0.00000
ERR3451635	Butyricicoccus	580596	269	0.00003
ERR3451635	Agathobaculum	2048137	345	0.00004
ERR3451635	Intestinibacillus	1928820	317	0.00003
ERR3451635	Acutalibacter	1918385	185	0.00002
ERR3451635	Caproiciproducens	1738645	40	0.00000
ERR3451635	Aristaeella	3046369	35	0.00000
ERR3451635	Intestinibacter	1505657	136350	0.01419
ERR3451635	Paraclostridium	1849822	11519	0.00120
ERR3451635	Romboutsia	1501226	8552	0.00089
ERR3451635	Clostridioides	1870884	1887	0.00020
ERR3451635	Terrisporobacter	1505652	798	0.00008
ERR3451635	Peptacetobacter	2743582	46	0.00000
ERR3451635	Peptostreptococcus	1257	18	0.00000
ERR3451635	Mogibacterium	86331	443	0.00005
ERR3451635	Aminipila	2060094	78	0.00001
ERR3451635	Ihubacter	1926667	33	0.00000
ERR3451635	Emergencia	1926556	31	0.00000
ERR3451635	Christensenella	990721	2849	0.00030
ERR3451635	Monoglobus	2039302	65	0.00001
ERR3451635	Phascolarctobacterium	33024	130095	0.01354
ERR3451635	Veillonella	29465	31604	0.00329
ERR3451635	Dialister	39948	360	0.00004
ERR3451635	Colibacter	1980675	74	0.00001
ERR3451635	Megasphaera	906	41	0.00000
ERR3451635	Selenomonas	970	76	0.00001
ERR3451635	Sporomusa	2375	19	0.00000
ERR3451635	Thomasclavelia	3025755	135031	0.01405
ERR3451635	Faecalibacillus	2678885	3387	0.00035
ERR3451635	Catenibacterium	135858	946	0.00010
ERR3451635	Turicibacter	191303	35448	0.00369
ERR3451635	Holdemania	61170	1138	0.00012
ERR3451635	Amedibacillus	2749846	176	0.00002
ERR3451635	Solobacterium	123375	128	0.00001
ERR3451635	Amedibacterium	2749267	98	0.00001
ERR3451635	Longicatena	1918536	104	0.00001
ERR3451635	Massilimicrobiota	1924110	207	0.00002
ERR3451635	Allocoprobacillus	3059504	17	0.00000
ERR3451635	Intestinibaculum	2679910	15	0.00000
ERR3451635	Streptococcus	1301	23006	0.00239
ERR3451635	Lactococcus	1357	386	0.00004
ERR3451635	Enterococcus	1350	18340	0.00191
ERR3451635	Ligilactobacillus	2767887	481	0.00005
ERR3451635	Lactiplantibacillus	2767842	191	0.00002
ERR3451635	Limosilactobacillus	2742598	69	0.00001
ERR3451635	Lactobacillus	1578	46	0.00000
ERR3451635	Leuconostoc	1243	20	0.00000
ERR3451635	Dellaglioa	2767880	18	0.00000
ERR3451635	Granulicatella	117563	188	0.00002
ERR3451635	Jeotgalibaca	1470540	23	0.00000
ERR3451635	Gemella	1378	481	0.00005
ERR3451635	Paenibacillus	44249	130	0.00001
ERR3451635	Brevibacillus	55080	19	0.00000
ERR3451635	Bacillus	1386	65	0.00001
ERR3451635	Neobacillus	2675232	25	0.00000
ERR3451635	Staphylococcus	1279	56	0.00001
ERR3451635	Planococcus	1372	16	0.00000
ERR3451635	Murdochiella	1161127	43	0.00000
ERR3451635	Finegoldia	150022	39	0.00000
ERR3451635	Parvimonas	543311	28	0.00000
ERR3451635	Peptoniphilus	162289	12	0.00000
ERR3451635	Collinsella	102106	301246	0.03134
ERR3451635	Parolsenella	2082587	250	0.00003
ERR3451635	Olsenella	133925	128	0.00001
ERR3451635	Fannyhessea	2767327	20	0.00000
ERR3451635	Lancefieldella	2767353	14	0.00000
ERR3451635	Thermophilibacter	2847307	15	0.00000
ERR3451635	Adlercreutzia	447020	20713	0.00216
ERR3451635	Eggerthella	84111	1495	0.00016
ERR3451635	Gordonibacter	644652	1292	0.00013
ERR3451635	Phoenicibacter	1981050	99	0.00001
ERR3451635	Cryptobacterium	84162	20	0.00000
ERR3451635	Raoultibacter	1926677	15	0.00000
ERR3451635	Bifidobacterium	1678	27840	0.00290
ERR3451635	Scardovia	196081	37	0.00000
ERR3451635	Parascardovia	196082	29	0.00000
ERR3451635	Gardnerella	2701	25	0.00000
ERR3451635	Actinomyces	1654	1776	0.00018
ERR3451635	Schaalia	2529408	1006	0.00010
ERR3451635	Pauljensenia	2740557	76	0.00001
ERR3451635	Trueperella	1069494	25	0.00000
ERR3451635	Rothia	32207	2508	0.00026
ERR3451635	Arthrobacter	1663	24	0.00000
ERR3451635	Microbacterium	33882	31	0.00000
ERR3451635	Corynebacterium	1716	738	0.00008
ERR3451635	Mycolicibacterium	1866885	20	0.00000
ERR3451635	Mycobacterium	1763	15	0.00000
ERR3451635	Nocardia	1817	20	0.00000
ERR3451635	Gordonia	2053	12	0.00000
ERR3451635	Streptomyces	1883	181	0.00002
ERR3451635	Kitasatospora	2063	15	0.00000
ERR3451635	Cutibacterium	1912216	26	0.00000
ERR3451635	Arachnia	2801844	25	0.00000
ERR3451635	Propionibacterium	1743	22	0.00000
ERR3451635	Nocardioides	1839	19	0.00000
ERR3451635	Micromonospora	1873	22	0.00000
ERR3451635	Amycolatopsis	1813	19	0.00000
ERR3451635	Bacteroides	816	1199002	0.12475
ERR3451635	Phocaeicola	909656	1219499	0.12688
ERR3451635	Parabacteroides	375288	125632	0.01307
ERR3451635	Paraprevotella	577309	79014	0.00822
ERR3451635	Segatella	2974251	1127	0.00012
ERR3451635	Prevotella	838	1154	0.00012
ERR3451635	Pseudoprevotella	2884814	57	0.00001
ERR3451635	Hoylesella	2974257	23	0.00000
ERR3451635	Alistipes	239759	78570	0.00817
ERR3451635	Barnesiella	397864	35793	0.00372
ERR3451635	Coprobacter	1348911	66	0.00001
ERR3451635	Odoribacter	283168	20495	0.00213
ERR3451635	Butyricimonas	574697	2258	0.00023
ERR3451635	Sodaliphilus	2815786	27	0.00000
ERR3451635	Muribaculum	1918540	28	0.00000
ERR3451635	Paramuribaculum	2518497	25	0.00000
ERR3451635	Duncaniella	2518495	18	0.00000
ERR3451635	Porphyromonas	836	89	0.00001
ERR3451635	Petrimonas	307628	36	0.00000
ERR3451635	Flavobacterium	237	32	0.00000
ERR3451635	Capnocytophaga	1016	14	0.00000
ERR3451635	Chryseobacterium	59732	19	0.00000
ERR3451635	Hymenobacter	89966	21	0.00000
ERR3451635	Mucilaginibacter	423349	10	0.00000
ERR3451635	Citrobacter	544	76406	0.00795
ERR3451635	Klebsiella	570	582	0.00006
ERR3451635	Escherichia	561	8039	0.00084
ERR3451635	Enterobacter	547	73	0.00001
ERR3451635	Salmonella	590	956	0.00010
ERR3451635	Edwardsiella	635	44	0.00000
ERR3451635	Haemophilus	724	15858	0.00165
ERR3451635	Aggregatibacter	416916	68	0.00001
ERR3451635	Pseudomonas	286	148	0.00002
ERR3451635	Ectopseudomonas	3236654	384	0.00004
ERR3451635	Stenotrophomonas	40323	21	0.00000
ERR3451635	Vibrio	662	18	0.00000
ERR3451635	Cardiobacterium	2717	18	0.00000
ERR3451635	Aeromonas	642	12	0.00000
ERR3451635	Acinetobacter	469	16	0.00000
ERR3451635	Turicimonas	1918598	373	0.00004
ERR3451635	Sutterella	40544	71	0.00001
ERR3451635	Duodenibacillus	1980697	12	0.00000
ERR3451635	Ralstonia	48736	471	0.00005
ERR3451635	Cupriavidus	106589	18	0.00000
ERR3451635	Burkholderia	32008	14	0.00000
ERR3451635	Oxalobacter	846	22	0.00000
ERR3451635	Neisseria	482	17	0.00000
ERR3451635	Bradyrhizobium	374	49	0.00001
ERR3451635	Mesorhizobium	68287	24	0.00000
ERR3451635	Komagataeibacter	1434011	85	0.00001
ERR3451635	Sphingomonas	13687	32	0.00000
ERR3451635	Akkermansia	239934	644	0.00007
ERR3451635	Desulfovibrio	872	569	0.00006
ERR3451635	Bilophila	35832	15	0.00000
ERR3451635	Treponema	157	58	0.00001
ERR3451635	Campylobacter	194	34	0.00000
ERR3451635	Candidatus Nanosynbacter	2093823	1115	0.00012
ERR3451635	Fusobacterium	848	431	0.00004
ERR3451635	Pyramidobacter	638847	18	0.00000
ERR3451635	Cloacibacillus	508459	13	0.00000
ERR3451635	Deinococcus	1298	13	0.00000
ERR3451635	Methanobrevibacter	2172	13037	0.00136
ERR3451635	Methanosphaera	2316	411	0.00004
ERR3451635	Homo	9605	78	0.00001
ERR3451635	Carjivirus	2948652	3337	0.00035
ERR3451635	Kingevirus	2948785	500	0.00005
ERR3451635	Junduvirus	2948774	101	0.00001
ERR3451635	Culoivirus	2942992	21	0.00000
ERR3451635	Brigitvirus	2733097	4026	0.00042
ERR3451635	Taranisvirus	2733134	578	0.00006
ERR3451635	Oengusvirus	2733199	38	0.00000
ERR3452318	Escherichia	561	3469122	0.46086
ERR3452318	Klebsiella	570	1248	0.00017
ERR3452318	Raoultella	160674	27	0.00000
ERR3452318	Citrobacter	544	412	0.00005
ERR3452318	Enterobacter	547	95	0.00001
ERR3452318	Shigella	620	2817	0.00037
ERR3452318	Ectopseudomonas	3236654	400	0.00005
ERR3452318	Pseudomonas	286	99	0.00001
ERR3452318	Haemophilus	724	175	0.00002
ERR3452318	Marinomonas	28253	15	0.00000
ERR3452318	Xanthomonas	338	15	0.00000
ERR3452318	Ralstonia	48736	245	0.00003
ERR3452318	Burkholderia	32008	23	0.00000
ERR3452318	Oxalobacter	846	63	0.00001
ERR3452318	Sutterella	40544	19	0.00000
ERR3452318	Bradyrhizobium	374	53	0.00001
ERR3452318	Rhizobium	379	21	0.00000
ERR3452318	Methylobacterium	407	17	0.00000
ERR3452318	Sulfitobacter	60136	24	0.00000
ERR3452318	Komagataeibacter	1434011	52	0.00001
ERR3452318	Phocaeicola	909656	96021	0.01276
ERR3452318	Bacteroides	816	56117	0.00745
ERR3452318	Alistipes	239759	77580	0.01031
ERR3452318	Segatella	2974251	42399	0.00563
ERR3452318	Paraprevotella	577309	848	0.00011
ERR3452318	Prevotella	838	163	0.00002
ERR3452318	Pseudoprevotella	2884814	18	0.00000
ERR3452318	Parabacteroides	375288	8253	0.00110
ERR3452318	Butyricimonas	574697	4535	0.00060
ERR3452318	Odoribacter	283168	1622	0.00022
ERR3452318	Barnesiella	397864	246	0.00003
ERR3452318	Coprobacter	1348911	19	0.00000
ERR3452318	Muribaculum	1918540	52	0.00001
ERR3452318	Porphyromonas	836	52	0.00001
ERR3452318	Flavobacterium	237	34	0.00000
ERR3452318	Hymenobacter	89966	16	0.00000
ERR3452318	Chitinophaga	79328	12	0.00000
ERR3452318	Desulfovibrio	872	1178	0.00016
ERR3452318	Bilophila	35832	28	0.00000
ERR3452318	Mailhella	1981028	12	0.00000
ERR3452318	Akkermansia	239934	726	0.00010
ERR3452318	Campylobacter	194	39	0.00001
ERR3452318	Treponema	157	33	0.00000
ERR3452318	Mediterraneibacter	2316020	910781	0.12099
ERR3452318	Faecalimonas	2005355	978594	0.13000
ERR3452318	Dorea	189330	347083	0.04611
ERR3452318	Blautia	572511	205515	0.02730
ERR3452318	Simiaoa	2944193	97383	0.01294
ERR3452318	Anaerobutyricum	2569097	73616	0.00978
ERR3452318	Roseburia	841	57064	0.00758
ERR3452318	Agathobacter	1766253	40337	0.00536
ERR3452318	Coprococcus	33042	39182	0.00521
ERR3452318	Eshraghiella	3342669	22180	0.00295
ERR3452318	Anaerostipes	207244	7744	0.00103
ERR3452318	Lachnoclostridium	1506553	7298	0.00097
ERR3452318	Lachnospira	28050	6739	0.00090
ERR3452318	Wansuia	2944198	4885	0.00065
ERR3452318	Enterocloster	2719313	3346	0.00044
ERR3452318	Hungatella	1649459	2623	0.00035
ERR3452318	Novisyntrophococcus	2888809	1731	0.00023
ERR3452318	Wujia	2944152	1585	0.00021
ERR3452318	Sellimonas	1769710	790	0.00010
ERR3452318	Eisenbergiella	1432051	649	0.00009
ERR3452318	Kineothrix	2163168	259	0.00003
ERR3452318	Chordicoccus	3031933	201	0.00003
ERR3452318	Lacrimispora	2719231	100	0.00001
ERR3452318	Marvinbryantia	248744	91	0.00001
ERR3452318	Butyrivibrio	830	84	0.00001
ERR3452318	Qiania	2944195	80	0.00001
ERR3452318	Hominifimenecus	3073585	57	0.00001
ERR3452318	Claveliimonas	3076670	68	0.00001
ERR3452318	Anaerocolumna	1843210	23	0.00000
ERR3452318	Otoolea	2941495	19	0.00000
ERR3452318	Lachnoanaerobaculum	1164882	15	0.00000
ERR3452318	Anaeropeptidivorans	2997360	12	0.00000
ERR3452318	Faecalibacterium	216851	221252	0.02939
ERR3452318	Ruthenibacterium	1905344	79632	0.01058
ERR3452318	Vescimonas	2892396	31693	0.00421
ERR3452318	Ruminococcus	1263	26554	0.00353
ERR3452318	Oscillibacter	459786	20193	0.00268
ERR3452318	Lawsonibacter	2172004	3149	0.00042
ERR3452318	Pusillibacter	2892397	3530	0.00047
